Date,Health Zone,Province,Confirmed Cases,Confirmed Deaths
7/23/2026,Kalunguta,Nord-Kivu,4,3
7/23/2026,Kambala,Ituri,2,0
7/23/2026,Katwa,Nord-Kivu,133,85
7/23/2026,Kilo,Ituri,23,11
7/23/2026,Komanda,Ituri,33,22
7/23/2026,Kyondo,Nord-Kivu,10,7
7/23/2026,Lita,Ituri,103,59
7/23/2026,Logo,Ituri,9,3
7/23/2026,Lolwa,Ituri,4,1
7/23/2026,Lubunga,Tshopo,1,0
7/23/2026,Mabalako,Nord-Kivu,1,0
7/23/2026,Mahagi,Ituri,1,1
7/23/2026,Makiso-Kisangani,Tshopo,3,3
7/23/2026,Mambasa,Ituri,7,4
7/23/2026,Mandima,Ituri,13,9
7/23/2026,Mangala,Ituri,92,60
7/23/2026,Mangobo,Tshopo,1,1
7/23/2026,Masereka,Nord-Kivu,4,0
7/23/2026,Miti-Murhesa,Sud-Kivu,3,1
7/23/2026,Mongbwalu,Ituri,484,228
7/23/2026,Musienene,Nord-Kivu,27,13
7/23/2026,Nia-Nia,Ituri,78,43
7/23/2026,Nizi,Ituri,316,151
7/23/2026,Nyankunde,Ituri,114,30
7/23/2026,Oicha,Nord-Kivu,4,3
7/23/2026,Pawa,Haut-Uele,7,5
7/23/2026,Rimba,Ituri,8,4
7/23/2026,Rungu,Haut-Uele,1,0
7/23/2026,Rwampara,Ituri,490,236
7/23/2026,Tchomia,Ituri,40,24
7/23/2026,Vuhovi,Nord-Kivu,1,1
7/23/2026,Wamba,Haut-Uele,7,3
7/24/2026,Adja,Ituri,10,1
7/24/2026,Ariwara,Ituri,7,1
7/24/2026,Aru,Ituri,5,1
7/24/2026,Aungba,Ituri,4,4
7/24/2026,Bambu,Ituri,54,11
7/24/2026,Beni,Nord-Kivu,42,29
7/24/2026,Boga,Ituri,1,1
7/24/2026,Boma Mangbetu,Haut-Uele,6,3
7/24/2026,Bunia,Ituri,739,200
7/24/2026,Butembo,Nord-Kivu,66,43
7/24/2026,Damas,Ituri,14,8
7/24/2026,Drodro,Ituri,6,4
7/24/2026,Fataki,Ituri,17,6
7/24/2026,Gety,Ituri,1,0
7/24/2026,Goma,Nord-Kivu,1,0
7/24/2026,Isiro,Haut-Uele,11,7
7/24/2026,Kalunguta,Nord-Kivu,4,3
7/24/2026,Kambala,Ituri,2,0
7/24/2026,Katwa,Nord-Kivu,136,88
7/24/2026,Kilo,Ituri,23,11
7/24/2026,Komanda,Ituri,33,22
7/24/2026,Kyondo,Nord-Kivu,11,7
7/24/2026,Lita,Ituri,109,62
7/24/2026,Logo,Ituri,9,3
7/24/2026,Lolwa,Ituri,4,1
7/24/2026,Lubunga,Tshopo,1,0
7/24/2026,Mabalako,Nord-Kivu,1,0
7/24/2026,Mahagi,Ituri,2,1
7/24/2026,Makiso-Kisangani,Tshopo,3,3
7/24/2026,Mambasa,Ituri,7,4
7/24/2026,Mandima,Ituri,13,9
7/24/2026,Mangala,Ituri,98,63
7/24/2026,Mangobo,Tshopo,1,1
7/24/2026,Masereka,Nord-Kivu,4,0
7/24/2026,Miti-Murhesa,Sud-Kivu,3,1
7/24/2026,Mongbwalu,Ituri,490,232
7/24/2026,Musienene,Nord-Kivu,29,14
7/24/2026,Nia-Nia,Ituri,78,45
7/24/2026,Nizi,Ituri,330,158
7/24/2026,Nyankunde,Ituri,114,30
7/24/2026,Oicha,Nord-Kivu,4,3
7/24/2026,Pawa,Haut-Uele,7,5
7/24/2026,Rimba,Ituri,8,4
7/24/2026,Rungu,Haut-Uele,1,0
7/24/2026,Rwampara,Ituri,515,236
7/24/2026,Tchomia,Ituri,40,24
7/24/2026,Vuhovi,Nord-Kivu,1,1
7/24/2026,Wamba,Haut-Uele,10,4
7/25/2026,Adja,Ituri,11,1
7/25/2026,Ariwara,Ituri,7,1
7/25/2026,Aru,Ituri,5,4
7/25/2026,Aungba,Ituri,4,4
7/25/2026,Bambu,Ituri,54,11
7/25/2026,Beni,Nord-Kivu,43,30
7/25/2026,Boga,Ituri,1,1
7/25/2026,Boma Mangbetu,Haut-Uele,7,4
7/25/2026,Bunia,Ituri,762,215
7/25/2026,Butembo,Nord-Kivu,70,48
7/25/2026,Damas,Ituri,16,8
7/25/2026,Drodro,Ituri,6,4
7/25/2026,Fataki,Ituri,17,6
7/25/2026,Gety,Ituri,1,0
7/25/2026,Goma,Nord-Kivu,1,0
7/25/2026,Isiro,Haut-Uele,12,7
7/25/2026,Kalunguta,Nord-Kivu,4,3
7/25/2026,Kambala,Ituri,2,0
7/25/2026,Katwa,Nord-Kivu,138,90
7/25/2026,Kilo,Ituri,23,11
7/25/2026,Komanda,Ituri,35,24
7/25/2026,Kyondo,Nord-Kivu,11,7
7/25/2026,Lita,Ituri,117,66
7/25/2026,Logo,Ituri,9,3
7/25/2026,Lolwa,Ituri,4,1
7/25/2026,Lubunga,Tshopo,1,0
7/25/2026,Mabalako,Nord-Kivu,1,0
7/25/2026,Mahagi,Ituri,3,1
7/25/2026,Makiso-Kisangani,Tshopo,3,3
7/25/2026,Mambasa,Ituri,9,4
7/25/2026,Mandima,Ituri,13,9
7/25/2026,Mangala,Ituri,100,64
7/25/2026,Mangobo,Tshopo,1,1
7/25/2026,Masereka,Nord-Kivu,4,0
7/25/2026,Miti-Murhesa,Sud-Kivu,3,1
7/25/2026,Mongbwalu,Ituri,498,237
7/25/2026,Musienene,Nord-Kivu,29,14
7/25/2026,Nia-Nia,Ituri,89,46
7/25/2026,Nizi,Ituri,350,166
7/25/2026,Nyankunde,Ituri,114,31
7/25/2026,Oicha,Nord-Kivu,4,3
7/25/2026,Pawa,Haut-Uele,7,5
7/25/2026,Rimba,Ituri,8,4
7/25/2026,Rungu,Haut-Uele,1,0
7/25/2026,Rwampara,Ituri,550,238
7/25/2026,Tchomia,Ituri,40,24
7/25/2026,Vuhovi,Nord-Kivu,1,1
7/25/2026,Wamba,Haut-Uele,11,4
7/26/2026,Adja,Ituri,11,1
7/26/2026,Ariwara,Ituri,7,1
7/26/2026,Aru,Ituri,5,5
7/26/2026,Aungba,Ituri,5,4
7/26/2026,Bambu,Ituri,57,11
7/26/2026,Beni,Nord-Kivu,44,34
7/26/2026,Boga,Ituri,1,1
7/26/2026,Boma Mangbetu,Haut-Uele,7,4
7/26/2026,Bunia,Ituri,773,220
7/26/2026,Butembo,Nord-Kivu,73,49
7/26/2026,Damas,Ituri,16,8
7/26/2026,Drodro,Ituri,10,5
7/26/2026,Fataki,Ituri,17,6
7/26/2026,Gety,Ituri,1,0
7/26/2026,Goma,Nord-Kivu,1,0
7/26/2026,Isiro,Haut-Uele,12,7
7/26/2026,Kalunguta,Nord-Kivu,5,3
7/26/2026,Kambala,Ituri,2,0
7/26/2026,Katwa,Nord-Kivu,140,88
7/26/2026,Kilo,Ituri,23,11
7/26/2026,Komanda,Ituri,35,24
7/26/2026,Kyondo,Nord-Kivu,12,7
7/26/2026,Lita,Ituri,117,66
7/26/2026,Logo,Ituri,9,3
7/26/2026,Lolwa,Ituri,4,1
7/26/2026,Lubunga,Tshopo,1,0
7/26/2026,Mabalako,Nord-Kivu,1,0
7/26/2026,Mahagi,Ituri,3,1
7/26/2026,Makiso-Kisangani,Tshopo,3,3
7/26/2026,Mambasa,Ituri,9,4
7/26/2026,Mandima,Ituri,13,9
7/26/2026,Mangala,Ituri,100,64
7/26/2026,Mangobo,Tshopo,1,1
7/26/2026,Masereka,Nord-Kivu,4,0
7/26/2026,Miti-Murhesa,Sud-Kivu,3,1
7/26/2026,Mongbwalu,Ituri,506,244
7/26/2026,Musienene,Nord-Kivu,29,19
7/26/2026,Nia-Nia,Ituri,90,47
7/26/2026,Nizi,Ituri,357,171
7/26/2026,Nyankunde,Ituri,114,31
7/26/2026,Oicha,Nord-Kivu,4,3
7/26/2026,Pawa,Haut-Uele,8,6
7/26/2026,Rimba,Ituri,8,4
7/26/2026,Rungu,Haut-Uele,1,0
7/26/2026,Rwampara,Ituri,568,241
7/26/2026,Tchomia,Ituri,40,24
7/26/2026,Vuhovi,Nord-Kivu,1,1
7/26/2026,Wamba,Haut-Uele,11,4
7/27/2026,Adja,Ituri,11,1
7/27/2026,Ariwara,Ituri,7,1
7/27/2026,Aru,Ituri,5,5
7/27/2026,Aungba,Ituri,5,4
7/27/2026,Bambu,Ituri,57,12
7/27/2026,Beni,Nord-Kivu,46,37
7/27/2026,Boga,Ituri,1,1
7/27/2026,Boma Mangbetu,Haut-Uele,7,4
7/27/2026,Bunia,Ituri,801,232
7/27/2026,Butembo,Nord-Kivu,75,61
7/27/2026,Damas,Ituri,16,8
7/27/2026,Drodro,Ituri,10,5
7/27/2026,Fataki,Ituri,17,6
7/27/2026,Gety,Ituri,1,0
7/27/2026,Goma,Nord-Kivu,1,0
7/27/2026,Isiro,Haut-Uele,12,7
7/27/2026,Kalunguta,Nord-Kivu,5,3
7/27/2026,Kambala,Ituri,2,0
7/27/2026,Katwa,Nord-Kivu,145,91
7/27/2026,Kilo,Ituri,28,11
7/27/2026,Komanda,Ituri,36,25
7/27/2026,Kyondo,Nord-Kivu,12,7
7/27/2026,Lita,Ituri,121,67
7/27/2026,Logo,Ituri,9,3
7/27/2026,Lolwa,Ituri,4,1
7/27/2026,Lubunga,Tshopo,1,0
7/27/2026,Mabalako,Nord-Kivu,1,0
7/27/2026,Mahagi,Ituri,4,1
7/27/2026,Makiso-Kisangani,Tshopo,3,3
7/27/2026,Mambasa,Ituri,9,4
7/27/2026,Mandima,Ituri,16,12
7/27/2026,Mangala,Ituri,100,64
7/27/2026,Mangobo,Tshopo,1,1
7/27/2026,Masereka,Nord-Kivu,4,0
7/27/2026,Miti-Murhesa,Sud-Kivu,3,1
7/27/2026,Mongbwalu,Ituri,528,252
7/27/2026,Musienene,Nord-Kivu,31,20
7/27/2026,Nia-Nia,Ituri,92,48
7/27/2026,Nizi,Ituri,360,172
7/27/2026,Nyankunde,Ituri,114,31
7/27/2026,Oicha,Nord-Kivu,4,3
7/27/2026,Pawa,Haut-Uele,8,6
7/27/2026,Rimba,Ituri,8,4
7/27/2026,Rungu,Haut-Uele,1,0
7/27/2026,Rwampara,Ituri,585,244
7/27/2026,Tchomia,Ituri,41,24
7/27/2026,Vuhovi,Nord-Kivu,1,1
7/27/2026,Wamba,Haut-Uele,11,4
7/30/2026,Adja,Ituri,11,1
7/30/2026,Ariwara,Ituri,7,2
7/30/2026,Aru,Ituri,5,5
7/30/2026,Aungba,Ituri,9,5
7/30/2026,Bambu,Ituri,60,12
7/30/2026,Beni,Nord-Kivu,50,41
7/30/2026,Boga,Ituri,1,1
7/30/2026,Boma Mangbetu,Haut-Uele,12,4
7/30/2026,Bunia,Ituri,880,257
7/30/2026,Butembo,Nord-Kivu,82,64
7/30/2026,Damas,Ituri,17,8
7/30/2026,Drodro,Ituri,10,6
7/30/2026,Fataki,Ituri,27,12
7/30/2026,Gety,Ituri,1,0
7/30/2026,Goma,Nord-Kivu,1,0
7/30/2026,Isiro,Haut-Uele,16,9
7/30/2026,Kabondo,Tshopo,1,1
7/30/2026,Kalunguta,Nord-Kivu,5,3
7/30/2026,Kambala,Ituri,2,0
7/30/2026,Katwa,Nord-Kivu,166,100
7/30/2026,Kilo,Ituri,29,11
7/30/2026,Komanda,Ituri,36,25
7/30/2026,Kyondo,Nord-Kivu,13,8
7/30/2026,Lita,Ituri,131,75
7/30/2026,Logo,Ituri,9,3
7/30/2026,Lolwa,Ituri,7,2
7/30/2026,Lubunga,Tshopo,1,0
7/30/2026,Mabalako,Nord-Kivu,1,0
7/30/2026,Mahagi,Ituri,4,1
7/30/2026,Makiso-Kisangani,Tshopo,4,3
7/30/2026,Mambasa,Ituri,9,6
7/30/2026,Mandima,Ituri,16,12
7/30/2026,Mangala,Ituri,101,64
7/30/2026,Mangobo,Tshopo,1,1
7/30/2026,Masereka,Nord-Kivu,4,0
7/30/2026,Miti-Murhesa,Sud-Kivu,3,1
7/30/2026,Mongbwalu,Ituri,541,258
7/30/2026,Musienene,Nord-Kivu,39,22
7/30/2026,Nia-Nia,Ituri,95,50
7/30/2026,Nizi,Ituri,377,179
7/30/2026,Nyankunde,Ituri,114,31
7/30/2026,Oicha,Nord-Kivu,4,3
7/30/2026,Pawa,Haut-Uele,9,7
7/30/2026,Rimba,Ituri,9,4
7/30/2026,Rungu,Haut-Uele,1,0
7/30/2026,Rwampara,Ituri,627,257
7/30/2026,Tchomia,Ituri,41,24
7/30/2026,Vuhovi,Nord-Kivu,1,1
7/30/2026,Wamba,Haut-Uele,15,8
7/31/2026,Adja,Ituri,11,1
7/31/2026,Ariwara,Ituri,7,2
7/31/2026,Aru,Ituri,5,5
7/31/2026,Aungba,Ituri,9,5
7/31/2026,Bambu,Ituri,60,12
7/31/2026,Beni,Nord-Kivu,57,46
7/31/2026,Boga,Ituri,1,1
7/31/2026,Boma Mangbetu,Haut-Uele,12,4
7/31/2026,Bunia,Ituri,896,259
7/31/2026,Butembo,Nord-Kivu,83,65
7/31/2026,Damas,Ituri,17,8
7/31/2026,Drodro,Ituri,10,6
7/31/2026,Fataki,Ituri,35,17
7/31/2026,Gety,Ituri,1,0
7/31/2026,Goma,Nord-Kivu,1,0
7/31/2026,Isiro,Haut-Uele,19,9
7/31/2026,Kabondo,Tshopo,1,1
7/31/2026,Kalunguta,Nord-Kivu,6,3
7/31/2026,Kambala,Ituri,2,0
7/31/2026,Katwa,Nord-Kivu,168,102
7/31/2026,Kilo,Ituri,29,11
7/31/2026,Komanda,Ituri,36,25
7/31/2026,Kyondo,Nord-Kivu,13,8
7/31/2026,Lita,Ituri,132,79
7/31/2026,Logo,Ituri,9,3
7/31/2026,Lolwa,Ituri,7,2
7/31/2026,Lubunga,Tshopo,1,0
7/31/2026,Mabalako,Nord-Kivu,1,0
7/31/2026,Mahagi,Ituri,4,1
7/31/2026,Makiso-Kisangani,Tshopo,4,3
7/31/2026,Mambasa,Ituri,9,6
7/31/2026,Mandima,Ituri,16,12
7/31/2026,Mangala,Ituri,102,64
7/31/2026,Mangobo,Tshopo,1,1
7/31/2026,Masereka,Nord-Kivu,4,0
7/31/2026,Miti-Murhesa,Sud-Kivu,3,1
7/31/2026,Mongbwalu,Ituri,545,259
7/31/2026,Musienene,Nord-Kivu,40,23
7/31/2026,Nia-Nia,Ituri,101,53
7/31/2026,Nizi,Ituri,387,187
7/31/2026,Nyankunde,Ituri,115,32
7/31/2026,Oicha,Nord-Kivu,4,3
7/31/2026,Pawa,Haut-Uele,10,7
7/31/2026,Rimba,Ituri,9,4
7/31/2026,Rungu,Haut-Uele,1,0
7/31/2026,Rwampara,Ituri,633,258
7/31/2026,Tchomia,Ituri,41,24
7/31/2026,Vuhovi,Nord-Kivu,1,1
7/31/2026,Wamba,Haut-Uele,15,8
8/1/2026,Adja,Ituri,11,1
8/1/2026,Ariwara,Ituri,7,2
8/1/2026,Aru,Ituri,5,5
8/1/2026,Aungba,Ituri,9,5
8/1/2026,Bambu,Ituri,60,13
8/1/2026,Beni,Nord-Kivu,61,49
8/1/2026,Boga,Ituri,1,1
8/1/2026,Boma Mangbetu,Haut-Uele,12,4
8/1/2026,Bunia,Ituri,905,262
8/1/2026,Butembo,Nord-Kivu,88,67
8/1/2026,Damas,Ituri,18,8
8/1/2026,Drodro,Ituri,11,6
8/1/2026,Fataki,Ituri,35,17
8/1/2026,Gety,Ituri,1,0
8/1/2026,Goma,Nord-Kivu,1,0
8/1/2026,Isiro,Haut-Uele,19,9
8/1/2026,Kabondo,Tshopo,1,1
8/1/2026,Kalunguta,Nord-Kivu,6,3
8/1/2026,Kambala,Ituri,2,0
8/1/2026,Katwa,Nord-Kivu,180,108
8/1/2026,Kilo,Ituri,29,11
8/1/2026,Komanda,Ituri,37,27
8/1/2026,Kyondo,Nord-Kivu,13,8
8/1/2026,Lita,Ituri,137,80
8/1/2026,Logo,Ituri,9,3
8/1/2026,Lolwa,Ituri,7,2
8/1/2026,Lubunga,Tshopo,1,0
8/1/2026,Mabalako,Nord-Kivu,1,0
8/1/2026,Mahagi,Ituri,4,1
8/1/2026,Makiso-Kisangani,Tshopo,3,3
8/1/2026,Mambasa,Ituri,10,6
8/1/2026,Mandima,Ituri,16,12
8/1/2026,Mangala,Ituri,105,66
8/1/2026,Mangobo,Tshopo,1,1
8/1/2026,Masereka,Nord-Kivu,4,0
8/1/2026,Miti-Murhesa,Sud-Kivu,3,1
8/1/2026,Mongbwalu,Ituri,550,261
8/1/2026,Musienene,Nord-Kivu,41,23
8/1/2026,Nia-Nia,Ituri,103,56
8/1/2026,Nizi,Ituri,397,192
8/1/2026,Nyankunde,Ituri,115,34
8/1/2026,Oicha,Nord-Kivu,4,3
8/1/2026,Pawa,Haut-Uele,12,9
8/1/2026,Rimba,Ituri,9,4
8/1/2026,Rungu,Haut-Uele,1,0
8/1/2026,Rwampara,Ituri,644,260
8/1/2026,Tchomia,Ituri,41,24
8/1/2026,Vuhovi,Nord-Kivu,1,1
8/1/2026,Wamba,Haut-Uele,16,8
8/1/2026,Wanie-Rukula,Tshopo,1,0
8/2/2026,Adja,Ituri,11,1
8/2/2026,Ariwara,Ituri,7,2
8/2/2026,Aru,Ituri,5,5
8/2/2026,Aungba,Ituri,10,5
8/2/2026,Bambu,Ituri,64,15
8/2/2026,Beni,Nord-Kivu,64,49
8/2/2026,Boga,Ituri,1,1
8/2/2026,Boma Mangbetu,Haut-Uele,13,4
8/2/2026,Bunia,Ituri,914,270
8/2/2026,Butembo,Nord-Kivu,87,69
8/2/2026,Damas,Ituri,18,8
8/2/2026,Drodro,Ituri,11,6
8/2/2026,Fataki,Ituri,35,17
8/2/2026,Gety,Ituri,1,0
8/2/2026,Goma,Nord-Kivu,1,0
8/2/2026,Isiro,Haut-Uele,19,11
8/2/2026,Kabondo,Tshopo,1,1
8/2/2026,Kalunguta,Nord-Kivu,7,4
8/2/2026,Kambala,Ituri,2,0
8/2/2026,Katwa,Nord-Kivu,186,122
8/2/2026,Kilo,Ituri,29,11
8/2/2026,Komanda,Ituri,37,27
8/2/2026,Kyondo,Nord-Kivu,13,10
8/2/2026,Lita,Ituri,141,84
8/2/2026,Logo,Ituri,9,4
8/2/2026,Lolwa,Ituri,7,2
8/2/2026,Lubero,Nord-Kivu,1,1
8/2/2026,Lubunga,Tshopo,1,0
8/2/2026,Mabalako,Nord-Kivu,1,0
8/2/2026,Mahagi,Ituri,4,1
8/2/2026,Makiso-Kisangani,Tshopo,3,3
8/2/2026,Mambasa,Ituri,10,6
8/2/2026,Mandima,Ituri,16,12
8/2/2026,Mangala,Ituri,105,66
8/2/2026,Mangobo,Tshopo,1,1
8/2/2026,Masereka,Nord-Kivu,5,1
8/2/2026,Miti-Murhesa,Sud-Kivu,3,1
8/2/2026,Mongbwalu,Ituri,552,263
8/2/2026,Musienene,Nord-Kivu,43,25
8/2/2026,Nia-Nia,Ituri,104,57
8/2/2026,Nizi,Ituri,402,194
8/2/2026,Nyankunde,Ituri,115,34
8/2/2026,Oicha,Nord-Kivu,4,3
8/2/2026,Pawa,Haut-Uele,12,10
8/2/2026,Rimba,Ituri,9,4
8/2/2026,Rungu,Haut-Uele,1,0
8/2/2026,Rwampara,Ituri,655,263
8/2/2026,Tchomia,Ituri,43,24
8/2/2026,Vuhovi,Nord-Kivu,2,1
8/2/2026,Wamba,Haut-Uele,16,9
8/2/2026,Wanie-Rukula,Tshopo,1,0
8/3/2026,Adja,Ituri,11,1
8/3/2026,Ariwara,Ituri,7,2
8/3/2026,Aru,Ituri,5,5
8/3/2026,Aungba,Ituri,10,5
8/3/2026,Bambu,Ituri,69,15
8/3/2026,Beni,Nord-Kivu,64,49
8/3/2026,Boga,Ituri,1,1
8/3/2026,Boma Mangbetu,Haut-Uele,13,5
8/3/2026,Bunia,Ituri,925,277
8/3/2026,Butembo,Nord-Kivu,89,69
8/3/2026,Damas,Ituri,18,8
8/3/2026,Drodro,Ituri,11,6
8/3/2026,Fataki,Ituri,35,17
8/3/2026,Gety,Ituri,1,0
8/3/2026,Goma,Nord-Kivu,1,0
8/3/2026,Isiro,Haut-Uele,21,13
8/3/2026,Kabondo,Tshopo,1,1
8/3/2026,Kalunguta,Nord-Kivu,7,4
8/3/2026,Kambala,Ituri,2,0
8/3/2026,Katwa,Nord-Kivu,195,125
8/3/2026,Kilo,Ituri,29,11
8/3/2026,Komanda,Ituri,38,27
8/3/2026,Kyondo,Nord-Kivu,13,10
8/3/2026,Lita,Ituri,142,86
8/3/2026,Logo,Ituri,10,5
8/3/2026,Lolwa,Ituri,7,2
8/3/2026,Lubero,Nord-Kivu,1,1
8/3/2026,Lubunga,Tshopo,1,0
8/3/2026,Mabalako,Nord-Kivu,1,0
8/3/2026,Mahagi,Ituri,4,1
8/3/2026,Makiso-Kisangani,Tshopo,3,3
8/3/2026,Mambasa,Ituri,10,6
8/3/2026,Mandima,Ituri,16,12
8/3/2026,Mangala,Ituri,106,67
8/3/2026,Mangobo,Tshopo,1,1
8/3/2026,Masereka,Nord-Kivu,5,1
8/3/2026,Miti-Murhesa,Sud-Kivu,3,1
8/3/2026,Mongbwalu,Ituri,553,264
8/3/2026,Musienene,Nord-Kivu,44,25
8/3/2026,Nia-Nia,Ituri,112,63
8/3/2026,Nizi,Ituri,410,201
8/3/2026,Nyankunde,Ituri,115,34
8/3/2026,Oicha,Nord-Kivu,4,3
8/3/2026,Pawa,Haut-Uele,12,11
8/3/2026,Rimba,Ituri,9,4
8/3/2026,Rungu,Haut-Uele,1,0
8/3/2026,Rwampara,Ituri,674,273
8/3/2026,Tchomia,Ituri,45,24
8/3/2026,Vuhovi,Nord-Kivu,2,1
8/3/2026,Wamba,Haut-Uele,16,9
8/3/2026,Wanie-Rukula,Tshopo,1,0
8/4/2026,Adja,Ituri,11,1
8/4/2026,Ariwara,Ituri,7,2
8/4/2026,Aru,Ituri,5,5
8/4/2026,Aungba,Ituri,10,5
8/4/2026,Bambu,Ituri,69,17
8/4/2026,Beni,Nord-Kivu,64,49
8/4/2026,Boga,Ituri,1,1
8/4/2026,Boma Mangbetu,Haut-Uele,13,5
8/4/2026,Bunia,Ituri,950,289
8/4/2026,Butembo,Nord-Kivu,92,69
8/4/2026,Damas,Ituri,18,8
8/4/2026,Drodro,Ituri,11,6
8/4/2026,Fataki,Ituri,40,20
8/4/2026,Gety,Ituri,1,0
8/4/2026,Goma,Nord-Kivu,1,0
8/4/2026,Isiro,Haut-Uele,25,14
8/4/2026,Kabondo,Tshopo,1,1
8/4/2026,Kalunguta,Nord-Kivu,8,4
8/4/2026,Kambala,Ituri,2,0
8/4/2026,Katwa,Nord-Kivu,200,129
8/4/2026,Kilo,Ituri,29,11
8/4/2026,Komanda,Ituri,38,27
8/4/2026,Kyondo,Nord-Kivu,13,10
8/4/2026,Lita,Ituri,151,89
8/4/2026,Logo,Ituri,10,5
8/4/2026,Lolwa,Ituri,7,2
8/4/2026,Lubero,Nord-Kivu,1,1
8/4/2026,Lubunga,Tshopo,1,0
8/4/2026,Mabalako,Nord-Kivu,1,0
8/4/2026,Mahagi,Ituri,4,1
8/4/2026,Makiso-Kisangani,Tshopo,3,3
8/4/2026,Mambasa,Ituri,10,6
8/4/2026,Mandima,Ituri,16,12
8/4/2026,Mangala,Ituri,108,67
8/4/2026,Mangobo,Tshopo,1,1
8/4/2026,Masereka,Nord-Kivu,5,1
8/4/2026,Miti-Murhesa,Sud-Kivu,3,1
8/4/2026,Mongbwalu,Ituri,558,268
8/4/2026,Musienene,Nord-Kivu,45,25
8/4/2026,Nia-Nia,Ituri,112,66
8/4/2026,Nizi,Ituri,431,211
8/4/2026,Nyankunde,Ituri,115,35
8/4/2026,Oicha,Nord-Kivu,4,3
8/4/2026,Pawa,Haut-Uele,12,11
8/4/2026,Rimba,Ituri,9,4
8/4/2026,Rungu,Haut-Uele,1,0
8/4/2026,Rwampara,Ituri,692,282
8/4/2026,Tchomia,Ituri,45,24
8/4/2026,Vuhovi,Nord-Kivu,2,1
8/4/2026,Wamba,Haut-Uele,16,9
8/4/2026,Wanie-Rukula,Tshopo,1,0
